ID	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38																										
LG_SL16_R	15.70925	11.22954	17.41941	6.88604	14.77093	4.41917	13.48453	3.93488	12.90943	4.28296	13.5148	4.72185	13.63587	5.40289	14.2261	7.4006	10.97226	7.59734	9.89773	6.38661	8.38432	7.46113	6.90117	6.205	8.67187	4.94886	9.3529	4.2981	7.65788	4.90346	4.31323	5.17588	4.26783	6.46228	5.28182	7.99083	7.55194	9.2621																										
LG_SL17_L	3.723	12.03165	2.72414	6.49255	6.2958	4.37377	7.50654	4.13162	8.03623	4.63105	7.23412	4.97913	6.94657	5.76611	6.00826	7.91516	9.39831	8.6416	10.73011	7.26439	12.57648	8.82321	14.37744	7.58221	12.41	5.79638	11.80464	4.964	13.57533	5.75097	17.96424	6.9163	17.37401	8.30865	15.69412	9.94314	12.75809	11.06306																										
LG_SL17_R	16.29948	12.56135	17.44968	7.26439	13.99909	4.75212	12.74296	4.35863	12.15272	4.73699	12.83376	5.16074	13.09104	5.94772	13.98396	8.15731	10.5031	8.91401	9.2167	7.53681	7.52167	8.95942	5.6299	7.83949	7.70328	6.00826	8.33892	5.23641	6.56822	5.96285	2.30039	7.23412	2.83008	8.44485	4.4343	10.04908	6.90117	11.18414																										
LG_SL18_L	3.61706	11.72897	3.25384	6.56822	6.41688	4.58564	7.86976	4.4343	8.21784	5.0094	7.50654	5.32722	7.18872	5.91745	6.205	7.85462	9.39831	8.71727	10.82092	7.79409	12.12245	9.08049	14.02936	8.12704	12.51594	6.46228	11.91058	5.72071	13.45426	6.58335	16.96539	7.90002	16.63243	8.92915	14.98281	10.39716	12.12245	11.22954																										
LG_SL19_L	3.93488	11.54736	3.7684	6.65902	7.09791	4.79752	8.5962	4.69158	8.97455	5.25155	8.21784	5.49369	7.83949	6.14446	6.85577	7.99083	9.73126	9.08049	11.21441	8.0665	12.77322	9.59505	14.45311	8.49026	12.9851	6.84063	12.47054	6.05366	13.78721	6.93144	16.99565	8.30865	16.73837	9.56478	15.39143	10.85119	12.81863	11.68356																										
LG_SL19_R	15.86059	11.71383	17.35887	6.94657	14.48338	4.52511	13.15158	4.13162	12.63702	4.50997	13.24238	4.93373	13.43913	5.66017	14.15043	7.76382	11.01766	8.26324	9.68586	6.96171	7.90002	8.21784	6.49255	6.84063	8.35405	5.44829	8.97455	4.75212	7.46113	5.41802	4.13162	6.35634	4.17702	7.47627	5.14561	8.94428	7.32493	10.12475																										
LG_SL20_L	2.63334	11.94084	1.64962	7.26439	4.26783	5.17588	5.70557	4.79752	6.14446	5.28182	5.44829	5.66017	5.20615	6.28067	4.4343	8.29351	7.446	8.88375	8.85348	7.62761	10.47283	8.92915	11.97111	7.74868	10.35176	6.38661	9.64045	5.64504	11.41115	6.40174	14.81633	7.34006	14.49852	8.42972	13.39372	9.79179	10.82092	10.91172																										
LG_SL20_R	16.45082	11.48682	17.13186	6.8255	14.37744	4.46457	12.92457	4.05595	12.45541	4.47971	13.06077	4.85806	13.24238	5.55423	14.12016	7.68815	10.74525	8.30865	9.36804	6.99198	7.83949	8.36918	6.34121	7.09791	7.59734	5.84178	8.6416	5.0548	6.7801	5.93258	3.60192	6.81037	3.75327	7.88489	4.93373	9.39831	7.52167	10.42743																										
LG_SL21_L	4.35863	13.01537	2.46686	7.74868	5.59963	5.35749	7.03738	5.06994	7.58221	5.6299	6.8255	6.03852	6.50768	6.74983	5.61477	8.95942	9.2621	9.68586	10.62417	8.33892	12.33433	9.73126	13.93855	8.42972	12.19813	6.84063	11.30521	6.12933	13.43913	7.05251	17.16213	7.83949	16.85945	9.15616	15.61845	10.74525	12.83376	11.91058																										
LG_SL21_R	15.67898	11.21441	17.01079	5.93258	13.96882	3.05709	12.56135	2.66361	12.00138	3.1025	12.69755	3.64733	12.83376	4.4343	13.59047	6.71956	9.79179	7.14332	8.62646	5.70557	6.88604	6.99198	5.49369	5.46343	7.30979	4.01055	8.18757	3.45058	5.99312	4.31323	2.58794	4.75212	2.73928	6.09906	3.64733	7.65788	6.14446	9.01995																										
LG_SL22_L	3.43545	12.57648	2.75441	6.81037	6.34121	4.49484	7.91516	4.2981	8.36918	4.94886	7.56707	5.28182	7.23412	5.93258	6.22013	8.03623	9.67072	9.14103	11.10847	7.76382	12.87916	9.48911	14.87687	8.35405	13.09104	6.41688	12.47054	5.46343	14.25637	6.55309	18.69068	8.09677	18.19125	9.18643	16.63243	10.68471	13.24238	11.77437																										
LG_SL22_R	15.08875	11.95598	16.93512	6.35634	13.57533	3.6776	12.3192	3.22357	11.66843	3.66246	12.28893	4.17702	12.45541	4.94886	13.27265	7.27952	9.50425	7.79409	8.32378	6.28067	6.34121	7.67301	4.63105	6.35634	6.58335	4.67645	7.37033	3.90461	5.35749	4.81266	1.08965	5.61477	1.3772	6.74983	2.54253	8.35405	5.6299	9.85233																										
LG_SL23_L	5.37262	13.07591	3.90461	8.09677	6.7801	5.35749	8.29351	4.93373	8.77781	5.43316	8.03623	5.93258	7.82435	6.61362	7.21899	8.79294	10.51823	9.09562	11.88031	7.62761	13.77208	8.83834	15.17955	7.46113	13.34832	6.03852	12.56135	5.46343	14.31691	6.06879	18.10045	6.31094	18.11558	7.73355	16.95025	9.44371	14.7558	10.83605																										
LG_SL23_R	16.26921	11.59276	17.67669	6.50768	14.61959	4.20729	13.19698	3.7684	12.62188	4.16189	13.30292	4.67645	13.46939	5.38775	14.24124	7.67301	10.77551	8.12704	9.47398	6.70443	7.62761	8.03623	6.18987	6.76496	8.0211	5.25155	8.74754	4.52511	7.09791	5.22128	3.39005	5.75097	3.39005	7.12818	4.52511	8.71727	7.06765	10.04908																										
LG_SL24_L	4.50997	10.65444	4.54024	5.49369	7.79409	4.05595	9.29237	4.07108	9.54965	4.64618	8.83834	4.84293	8.42972	5.40289	7.23412	7.18872	10.27609	8.62646	11.68356	7.73355	12.90943	9.39831	14.7558	8.65673	13.5148	6.81037	12.9397	5.87205	14.24124	6.94657	17.9037	8.88375	17.51021	9.8826	15.72438	11.04793	12.9851	11.44142																										
LG_SL24_R	14.2261	11.48682	15.17955	6.35634	12.30406	4.26783	11.00253	3.95001	10.51823	4.35863	11.18414	4.73699	11.39602	5.35749	12.18299	7.52167	8.86861	8.20271	7.70328	7.02224	6.06879	8.41459	4.60078	7.26439	6.17473	5.72071	6.9163	4.93373	5.43316	5.70557	1.63448	6.94657	1.92203	8.0665	3.31438	9.36804	5.72071	10.30636																										
LG_SL25_L	4.25269	11.59276	3.85921	6.38661	7.14332	4.37377	8.56593	4.20729	8.83834	4.75212	8.09677	5.10021	7.73355	5.75097	6.8255	7.68815	9.95827	8.6416	11.50195	7.47627	13.06077	8.95942	14.77093	7.85462	13.10618	6.03852	12.57648	5.28182	14.10503	6.11419	18.22152	7.4006	17.73723	8.5962	16.0422	10.06421	13.39372	11.1236																										
LG_SL25_R	16.22381	12.15272	16.32975	6.90117	13.10618	4.81266	11.71383	4.63105	11.30521	5.13047	12.06192	5.55423	12.3192	6.2504	13.33319	8.20271	10.03394	9.2621	8.50539	8.14217	7.06765	9.73126	5.32722	8.687	6.93144	6.7801	7.55194	5.93258	5.93258	6.88604	2.11878	8.52053	2.60307	9.79179	4.26783	11.13873	7.02224	11.85004																										
LG_SL26_L	3.08736	11.77437	2.96629	6.205	6.90117	4.25269	8.65673	4.19216	8.91401	4.87319	8.08163	5.13047	7.65788	5.75097	6.43201	7.82435	9.85233	9.14103	11.41115	8.0211	12.86403	9.70099	14.87687	8.74754	13.24238	6.84063	12.65215	5.93258	14.24124	7.08278	17.88857	8.36918	17.58589	9.73126	16.10274	11.18414	13.28778	11.95598																										
LG_SL26_R	15.90599	11.45655	17.67669	6.1596	14.16557	3.60192	12.57648	3.22357	12.04678	3.723	12.69755	4.13162	12.95483	4.88833	13.89315	7.26439	10.27609	7.96056	8.89888	6.59849	7.18872	8.00596	5.37262	6.50768	7.37033	5.02454	8.08163	4.2981	6.31094	5.16074	2.5728	6.18987	2.76955	7.43087	4.04081	8.94428	6.52282	10.10961																										
LG_SL27_L	3.26897	12.16786	2.93602	7.02224	5.96285	5.13047	7.4914	4.93373	7.91516	5.50883	7.23412	5.73584	6.85577	6.43201	5.93258	8.33892	8.94428	9.23183	10.39716	8.14217	11.88031	9.62532	13.57533	8.74754	11.83491	6.85577	11.32034	6.12933	12.74296	6.99198	16.43569	8.53566	16.07247	9.44371	14.68013	10.88145	12.2738	11.6533																										
LG_SL27_R	15.52764	12.01652	16.31462	6.8709	13.28778	4.63105	11.89544	4.25269	11.41115	4.67645	12.06192	5.13047	12.2738	5.81151	13.09104	7.85462	9.8826	8.49026	8.41459	7.30979	6.97684	8.50539	5.38775	7.53681	7.20385	5.87205	7.80922	5.11534	6.2504	5.82665	2.69387	6.96171	2.96629	8.00596	4.22242	9.50425	6.49255	10.5031																										
LG_SL31_L	4.3435	11.48682	3.57166	6.9163	6.03852	4.58564	7.50654	4.22242	8.0211	4.67645	7.32493	5.03967	7.06765	5.70557	6.32607	7.76382	9.53451	8.38432	10.80578	7.09791	12.50081	8.47512	13.89315	7.30979	12.28893	5.75097	11.38088	5.0094	13.30292	5.91745	16.58703	6.97684	16.29948	7.96056	15.01308	9.45884	12.83376	10.48797																										
LG_SL32_L	4.9186	11.86517	4.55538	6.90117	7.85462	5.06994	9.42857	4.99427	9.86747	5.6299	9.05022	5.82665	8.6416	6.41688	7.52167	8.32378	11.15387	9.62532	12.39487	8.65673	13.72668	10.09448	15.4217	9.09562	14.07476	7.43087	13.42399	6.52282	14.99794	7.62761	17.99451	9.00482	17.54048	9.89773	16.20868	11.30521	13.81748	12.15272																										
LG_SL35_L	4.81266	12.07705	4.01055	6.99198	6.97684	5.22128	8.39945	5.02454	8.89888	5.55423	8.17244	5.79638	7.82435	6.47741	6.94657	8.50539	9.98854	9.38317	11.32034	8.24811	13.01537	9.74639	14.45311	8.70214	12.87916	6.97684	12.3646	6.18987	13.71154	7.02224	16.78378	8.08163	16.58703	9.33777	15.17955	10.82092	12.81863	11.81977																										
LG_SL35_R	13.46939	13.21211	15.08875	8.82321	12.30406	6.34121	11.10847	5.90232	10.51823	6.28067	11.169	6.67416	11.27494	7.34006	11.92571	9.56478	8.55079	10.04908	7.58221	8.7324	5.81151	9.95827	4.47971	8.74754	6.18987	7.27952	6.8709	6.59849	5.34235	7.24926	2.37606	7.86976	2.40633	9.14103	3.52625	10.71498	5.66017	12.00138																										
LG_TA01_L	3.54411	11.5	2.97058	6.70588	6.11764	4.89705	7.57352	4.69117	8.07352	5.27941	7.25	5.47058	6.92647	6.07352	5.92647	7.98529	8.75	8.86764	10.36764	7.83823	11.75	9.27941	13.42647	8.30882	11.64705	6.57352	11.17647	5.86764	12.64705	6.73529	16.42647	8.04411	15.92647	9.10294	14.60294	10.42647	12.07352	11.23529																										
LG_TA01_R	14.16176	11.79411	15.27941	6.97058	12.32352	4.80882	10.91176	4.39705	10.38235	4.82352	11.10294	5.19117	11.29411	5.92647	12.13235	7.92647	8.97058	8.52941	7.75	7.30882	6.25	8.61764	4.70588	7.45588	6.60294	5.92647	7.14705	5.25	5.75	5.83823	1.88235	6.94117	2.14705	7.95588	3.36764	9.5147	6.20588	10.61764																										
LG_TA02_L	2.73529	11.32352	3.10294	6.08823	6.22058	4.48529	7.83823	4.38235	8.17647	5.0147	7.2647	5.23529	6.92647	5.83823	5.80882	7.7647	8.83823	8.91176	10.36764	7.85294	11.95588	9.47058	13.52941	8.60294	12.17647	6.77941	11.70588	5.95588	13	6.92647	16.29411	7.98529	15.88235	9.41176	13.72058	11.04411	11.83823	11.52941																										
LG_TA02_R	15.64705	11.88235	16.57352	6.72058	13.41176	4.35294	12.14705	3.91176	11.64705	4.35294	12.33823	4.86764	12.5147	5.47058	13.36764	7.73529	10.0147	8.20588	8.77941	6.83823	7.10294	8.11764	5.61764	7.05882	7.19117	5.47058	7.85294	4.77941	6.35294	5.48529	2.86764	6.27941	3.29411	7.29411	4.39705	8.92647	6.44117	10.08823																										
LG_TA03_L	3.48529	10.77941	3.60294	5.88235	6.38235	4.39705	7.73529	4.11764	8.20588	4.72058	7.42647	4.94117	7.13235	5.5147	6.13235	7.30882	9.20588	8.2647	10.61764	7.14705	12.05882	8.66176	13.91176	7.75	11.94117	5.85294	11.41176	5.20588	12.91176	5.88235	16.17647	6.97058	16.07352	8.36764	14.79411	9.79411	12.22058	10.64705																										
LG_TA03_R	14.95588	10.61764	16.05882	5.95588	13.25	3.82352	12.04411	3.2647	11.48529	3.69117	12.10294	4.17647	12.25	4.77941	13	6.7647	9.69117	7.17647	8.52941	5.82352	6.86764	7.05882	5.29411	5.80882	7.5	4.38235	8.10294	3.79411	6.47058	4.25	2.85294	5.33823	3.23529	6.33823	4.14705	7.75	6.27941	8.92647																										
LG_TA04_L	3.39705	11.36764	3.32352	6.17647	6.7647	4.16176	8.41176	4.0147	8.82352	4.66176	8.0147	4.86764	7.61764	5.54411	6.44117	7.52941	9.60294	8.64705	11.16176	7.54411	12.55882	9.08823	14.42647	8.19117	12.91176	6.36764	12.44117	5.47058	13.82352	6.42647	17.48529	7.83823	16.98529	8.92647	15.58823	10.36764	12.92647	11.27941																										
LG_TA04_R	14.58823	11.77941	15.19117	6.32352	11.61764	4.44117	10.0147	4.30882	9.60294	4.85294	10.33823	5.14705	10.69117	5.80882	11.98529	7.92647	8.69117	9.0147	7.16176	7.92647	5.80882	9.48529	3.92647	8.57352	5.5	6.66176	6	5.85294	4.45588	6.86764	1.32352	7.85294	1.44117	9.25	2.89705	10.73529	5.23529	11.69117																										
LG_TA05_L	3.70588	11.67647	3.04411	5.69117	5.82352	3.91176	7.36764	3.54411	7.91176	4.13235	7.04411	4.5147	6.79411	5.27941	5.91176	7.54411	9.2647	8.19117	10.63235	6.88235	12.11764	8.29411	13.98529	7.29411	12.29411	5.36764	11.39705	4.61764	13.20588	5.35294	16.98529	6.29411	16.72058	7.7647	15.33823	9.38235	12.83823	10.41176																										
LG_TA05_R	14.98529	11.19117	16.69117	5.66176	13.72058	3.11764	12.27941	2.52941	11.79411	2.92647	12.38235	3.47058	12.48529	4.27941	13.07352	6.72058	9.52941	6.98529	8.41176	5.42647	6.69117	6.66176	5.17647	5.36764	7.05882	3.77941	8.07352	3.10294	6.2647	3.61764	2.52941	4.16176	2.60294	5.54411	3.58823	7.32352	5.85294	8.7647																										
LG_TA06_L	4.36764	11.72058	3.66176	6.16176	6.94117	4.5147	8.38235	4.39705	8.80882	4.98529	8.0147	5.23529	7.60294	5.95588	6.58823	7.82352	9.48529	8.7647	11.13235	7.57352	12.75	9.25	14.39705	8.38235	12.7647	6.57352	12.2647	5.66176	13.70588	6.63235	17.60294	8	17.10294	9.05882	15.82352	10.52941	13.05882	11.35294																										
LG_TA06_R	14.72058	12.25	15.86764	7.05882	12.92647	4.58823	11.61764	4.14705	11.11764	4.54411	11.67647	5.02941	11.86764	5.73529	12.63235	7.89705	9.44117	8.35294	8.17647	6.83823	6.30882	8.22058	4.86764	6.95588	6.85294	5.5147	7.54411	4.7647	5.85294	5.35294	2.22058	5.92647	2.23529	7.22058	3.27941	8.94117	6.10294	10.42647																										
LG_TA07_L	3.04411	10.70588	2.98529	5.42647	6.25	3.98529	7.66176	3.83823	7.95588	4.47058	7.16176	4.73529	6.80882	5.30882	5.70588	7.13235	8.57352	8.16176	10.05882	7.13235	11.48529	8.73529	13.13235	7.97058	11.69117	6.17647	11.29411	5.35294	12.5	6.25	15.92647	7.64705	15.63235	8.83823	14.08823	10.04411	11.48529	10.72058																										
LG_TA07_R	15.07352	11.45588	16.32352	6.5	13.45588	4.16176	12.2647	3.64705	11.75	4.04411	12.35294	4.5147	12.48529	5.22058	13.08823	7.30882	10.04411	7.55882	8.79411	6.11764	7.0147	7.45588	5.72058	6.17647	7.61764	4.86764	8.11764	4.19117	6.73529	4.72058	3.35294	5.17647	3.22058	6.39705	4.29411	8	6.41176	9.2647																										
LG_TA08_L	3.25	11.47058	2.79411	5.95588	6.38235	3.7647	7.75	3.5	8.14705	4.08823	7.35294	4.35294	7.02941	5.14705	5.92647	7.27941	9.38235	8.10294	10.85294	6.95588	12.45588	8.36764	13.45588	7.86764	12.2647	5.38235	11.60294	4.66176	13.17647	5.29411	16.86764	6.36764	16.7647	7.94117	15.42647	9.60294	12.64705	10.60294																										
LG_TA08_R	13.98529	12.48529	16.11764	6.75	12.88235	4.41176	11.57352	4.02941	10.98529	4.39705	11.64705	4.75	11.73529	5.60294	12.42647	7.89705	8.98529	8.07352	7.82352	6.70588	6.08823	7.82352	4.66176	6.29411	7	4.91176	7.69117	4.33823	6.04411	4.63235	2.5	4.97058	2.32352	6.52941	3.17647	8.2647	5.5	9.72058																										
LG_TA10_L	4.2647	10.79411	3.70588	6.42647	6.5	4.79411	7.77941	4.66176	8.14705	5.17647	7.39705	5.33823	7.04411	6.07352	6.19117	7.60294	8.88235	8.52941	10.25	7.60294	11.58823	9.05882	13.05882	8.23529	11.60294	6.60294	11.13235	5.79411	12.41176	6.64705	15.45588	7.77941	15.2647	9	13.94117	10.14705	11.36764	10.92647																										
LG_TA10_R	14.19117	11.91176	15.86764	7.27941	13.77941	5.27941	12.64705	4.85294	12.04411	5.08823	12.61764	5.57352	12.70588	6.27941	13.19117	8.11764	10.30882	8.22058	9.17647	6.92647	7.48529	7.95588	6.38235	6.7647	8.27941	5.61764	8.94117	5.04411	7.52941	5.39705	4.23529	5.70588	4.13235	6.88235	5	8.36764	7.23529	9.82352																										
LG_TA11_L	3.89705	11.39705	2.82352	5.38235	6	3.5	7.48529	3.07352	7.92647	3.55882	7.23529	3.97058	6.94117	4.73529	6.16176	6.91176	9.41176	7.44117	10.82352	6.02941	12.47058	7.36764	14.08823	6.14705	12.13235	4.44117	11.5147	3.70588	13.17647	4.52941	16.35294	5.02941	16.7647	6.54411	15.5147	8.22058	13.16176	9.54411																										
LG_TA11_R	13.91176	12.22058	15.27941	6.05882	12.13235	4.22058	10.64705	3.75	10.22058	4.14705	10.89705	4.69117	11.0147	5.44117	11.79411	7.67647	8.54411	8.11764	7.08823	6.75	5.48529	7.98529	4.04411	6.66176	5.89705	5.13235	6.57352	4.41176	4.89705	5.20588	1.23529	6.10294	1.52941	7.14705	2.61764	8.72058	4.77941	10.05882																										
LG_TA13_L	3.23529	10.67647	3.54411	5.08823	7.32352	3.41176	8.88235	3.54411	9.20588	4.16176	8.44117	4.38235	7.95588	5.02941	6.5	6.97058	9.61764	8.41176	11.32352	7.48529	12.48529	9.19117	14.58823	8.38235	13.08823	6.23529	12.54411	5.42647	14.02941	6.36764	17.69117	8.2647	17.16176	9.60294	15.5147	10.94117	12.67647	11.52941																										
LG_TA13_R	14.88235	11.73529	15.98529	6.14705	12.44117	3.80882	10.88235	3.48529	10.44117	3.97058	11.13235	4.35294	11.36764	5.11764	12.36764	7.41176	8.97058	8.19117	7.54411	6.88235	6.0147	8.29411	4.32352	7.11764	6.14705	5.33823	6.73529	4.57352	5.25	5.33823	1.52941	6.36764	1.7647	7.77941	2.94117	9.32352	5.44117	10.57352																										
LG_TA14_L	4.13235	11.75	3.57352	6.41176	6.88235	4.35294	8.08823	4.07352	8.52941	4.67647	7.77941	5	7.47058	5.61764	6.48529	7.67647	9.83823	8.39705	11.16176	7.13235	12.7647	8.63235	14.27941	7.70588	12.67647	5.98529	12.02941	5.16176	13.5	5.94117	17.04411	6.80882	16.85294	8.16176	15.72058	9.58823	13.0147	10.69117																										
LG_TA14_R	14.80882	12.04411	16.35294	7.0147	13.38235	4.13235	12	3.54411	11.75	4.0147	12.27941	4.57352	12.38235	5.25	13.05882	7.5147	9.58823	7.69117	8.48529	6.13235	6.64705	7.30882	5.30882	5.94117	7.2647	4.67647	8	4.02941	6.41176	4.47058	2.70588	4.86764	2.82352	5.98529	3.55882	7.63235	5.85294	9.17647																										
LG_TA15_L	3.86764	11.04411	3.72058	5.85294	7.30882	4.11764	8.88235	4.0147	9.2647	4.66176	8.47058	4.80882	8	5.44117	6.73529	7.47058	9.91176	8.69117	11.52941	7.77941	12.77941	9.29411	14.80882	8.60294	13.05882	6.5	12.69117	5.52941	14	6.60294	17.57352	8.22058	17.17647	9.47058	15.69117	10.7647	12.82352	11.35294																										
LG_TA15_R	15.5147	11.33823	16.97058	6.0147	13.91176	3.92647	12.45588	3.63235	11.91176	4.10294	12.63235	4.5	12.83823	5.16176	13.89705	7.41176	10.5	8.20588	9.17647	6.97058	7.63235	8.38235	5.79411	7.35294	7.7647	5.54411	8.38235	4.73529	6.82352	5.52941	3.29411	6.64705	3.42647	7.97058	4.69117	9.5147	7.35294	10.60294																										
LG_TA16_L	3.08823	11.80882	2.86764	5.7647	6.58823	3.95588	8.22058	3.75	8.60294	4.41176	7.83823	4.7647	7.44117	5.38235	6.29411	7.63235	9.7647	8.72058	11.20588	7.5	12.72058	9.07352	14.61764	7.88235	12.83823	5.91176	12.22058	5.0147	13.86764	5.91176	17.97058	7.5	17.60294	8.77941	15.89705	10.30882	13.17647	11.36764																										
LG_TA16_R	15.07352	11.41176	16.60294	5.38235	13.30882	3.10294	11.89705	2.69117	11.30882	3.16176	11.98529	3.67647	12.13235	4.41176	13.04411	6.88235	9.47058	7.47058	8.22058	6	6.44117	7.36764	4.7647	5.89705	6.75	4.20588	7.48529	3.30882	5.79411	4.10294	1.88235	5.10294	1.97058	6.54411	3.29411	8.27941	5.70588	9.60294																										
LG_TA17_L	4.5	10.25	3.89705	6.41176	6.27941	4.7647	7.5147	4.45588	7.95588	4.85294	7.23529	5.19117	6.95588	5.73529	6.27941	7.20588	8.95588	7.89705	10.13235	6.91176	11.35294	8.08823	12.60294	7.27941	11.19117	5.79411	10.79411	5.11764	12.0147	5.92647	14.66176	6.67647	14.5147	7.75	13.39705	8.98529	11.39705	9.75																										
LG_TA17_R	14.19117	10.13235	15.72058	6.57352	13.69117	4.52941	12.54411	4.05882	11.91176	4.29411	12.52941	4.66176	12.66176	5.32352	13.17647	7.10294	10.32352	7.29411	9.38235	6.05882	7.94117	7.0147	6.86764	6	8.52941	4.86764	9.05882	4.27941	7.64705	4.89705	5.04411	5.32352	4.92647	6.27941	5.73529	7.57352	7.5	8.70588																										
LG_TA18_L	4.88235	11.85294	4.0147	6.83823	7.19117	5.05882	8.52941	4.79411	8.98529	5.35294	8.20588	5.60294	7.86764	6.29411	7.0147	8.29411	10.29411	9.19117	11.5147	8.07352	13.02941	9.45588	14.69117	8.52941	13.0147	6.80882	12.13235	6.04411	13.82352	6.88235	17.04411	7.92647	16.86764	9.17647	15.5	10.60294	13.23529	11.48529																										
LG_TA18_R	14.94117	11.94117	16.41176	7.22058	13.67647	4.64705	12.52941	4.14705	11.91176	4.42647	12.44117	4.88235	12.55882	5.54411	13.11764	7.85294	9.73529	7.98529	8.66176	6.57352	6.94117	7.69117	5.5147	6.44117	7.57352	5.08823	8.47058	4.55882	6.7647	4.95588	3.32352	5.67647	3.44117	6.69117	4.39705	8.33823	6.47058	9.70588																										
LG_TA19_L	5.61764	10.58823	4.72058	6.36764	7.19117	4.79411	8.54411	4.55882	8.94117	5.0147	8.29411	5.2647	8	5.86764	7.13235	7.58823	10.02941	8.41176	11.33823	7.47058	12.67647	8.75	14	7.58823	12.58823	6.22058	12.08823	5.57352	13.27941	6.16176	16.07352	7.07352	15.98529	8.33823	14.80882	9.60294	12.52941	10.60294																										
LG_TA19_R	13.75	10.88235	15.47058	6.57352	13.36764	4.41176	12.14705	3.91176	11.64705	4.17647	12.13235	4.70588	12.20588	5.29411	12.61764	7.25	9.5	7.30882	8.67647	5.97058	7.05882	6.97058	5.98529	5.57352	7.72058	4.61764	8.38235	4.02941	7.14705	4.30882	3.91176	4.95588	4.04411	5.86764	4.79411	7.38235	6.57352	8.69117																										
LG_TA20_L	3.66176	11.2647	2.86764	6.38235	5.82352	4.22058	7.32352	3.86764	7.7647	4.39705	7.04411	4.73529	6.80882	5.38235	5.98529	7.45588	9.23529	8.04411	10.54411	6.85294	12.02941	8.08823	13.58823	7.04411	11.92647	5.41176	11.29411	4.75	12.85294	5.54411	16.22058	6.30882	16.07352	7.54411	14.85294	9.0147	12.54411	10.07352																										
LG_TA20_R	15.58823	11.17647	16.75	6.57352	14	4.0147	12.69117	3.5	12.20588	3.88235	12.77941	4.36764	12.89705	5.07352	13.57352	7.25	10.20588	7.54411	9.02941	6.23529	7.44117	7.38235	5.94117	6.19117	7.88235	4.75	8.61764	4.14705	6.91176	4.73529	3.55882	5.30882	3.57352	6.5	4.60294	8.07352	6.72058	9.2647																										
LG_TA21_L	5.25	10.47058	4.44117	5.41176	7.69117	3.5	9.14705	3.30882	9.52941	3.89705	8.80882	4.16176	8.48529	4.80882	7.52941	6.79411	10.45588	7.63235	11.80882	6.5	13.60294	7.86764	14.97058	6.97058	13.2647	5.23529	12.75	4.47058	14.17647	5.35294	17.98529	6.83823	17.33823	7.73529	16.11764	9.07352	13.39705	10.10294																										
LG_TA21_R	15.5	11.33823	17.14705	6.61764	14.47058	4.04411	13.11764	3.54411	12.66176	3.97058	13.23529	4.41176	13.36764	5.13235	13.91176	7.30882	10.85294	7.55882	9.61764	6.19117	7.97058	7.2647	6.60294	6.05882	8.60294	4.70588	9.2647	4.05882	7.58823	4.63235	3.92647	5.44117	4.32352	6.57352	5.16176	8.0147	7.61764	9.48529																										
LG_TA23_L	3.5147	11.22058	3.55882	6.05882	6.97058	4.05882	8.47058	3.88235	8.82352	4.52941	8.04411	4.79411	7.70588	5.39705	6.58823	7.41176	9.64705	8.41176	11.0147	7.2647	12.44117	8.83823	14.27941	8	12.79411	6.11764	12.38235	5.23529	13.52941	6.07352	17.30882	7.80882	16.88235	8.70588	15.35294	9.97058	12.80882	10.91176																										
LG_TA23_R	14.63235	10.83823	15.86764	5.60294	12.72058	3.58823	11.45588	3.20588	10.95588	3.69117	11.61764	4.10294	11.85294	4.73529	12.80882	6.91176	9.60294	7.69117	8.38235	6.45588	6.83823	7.85294	5.13235	6.82352	6.7647	5.13235	7.32352	4.36764	6.08823	4.98529	2.45588	6.30882	2.7647	7.41176	4.05882	8.7647	6.35294	9.79411																										
LG_TA24_L	3.27941	10.48529	3.5	5.48529	6.45588	3.91176	8.07352	3.70588	8.33823	4.30882	7.58823	4.57352	7.22058	5.16176	6.14705	7.02941	8.94117	8.02941	10.54411	7	12.05882	8.58823	13.80882	7.70588	12.14705	5.79411	11.57352	5	13.08823	5.95588	16.48529	7.22058	16.25	8.60294	14.7647	9.88235	11.97058	10.69117																										
LG_TA24_R	15.13235	11.5147	16.35294	6.27941	13.92647	4.33823	12.58823	3.80882	12.05882	4.16176	12.73529	4.67647	12.80882	5.33823	13.42647	7.47058	10.19117	7.67647	9.08823	6.2647	7.30882	7.30882	5.88235	6.11764	7.85294	4.7647	8.58823	4.10294	6.97058	4.63235	3.61764	5.04411	3.48529	6.29411	4.5	7.79411	6.60294	9.19117																										
LG_TA25_L	3.14705	11.92647	3	6.17647	6.57352	3.83823	8.36764	3.54411	8.77941	4.25	7.88235	4.63235	7.5147	5.30882	6.33823	7.58823	9.80882	8.57352	11.44117	7.38235	13.02941	8.98529	14.98529	7.89705	13.22058	5.94117	12.60294	5.02941	14.22058	5.95588	18.35294	7.83823	17.75	8.95588	16.11764	10.42647	13.29411	11.42647																										
