ID	Generation	male.no	Side	Pop.	individual	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38	Centroid.Size	Log.Centroid.Size	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	CPN	TN	ICD	CIPD	DF	stCPN	stTN	stICD	stCIPD	stDF
FG_SA41_R	FG	41	R	SA	FG_SA41	13.91044	12.08955	16.08955	7.46268	13.32835	4.94029	11.86567	4.47761	11.28358	4.86567	12.1194	5.32835	12.22388	6.02985	12.89552	8.14925	9.67164	8.62686	8.43283	7.25373	6.64179	8.53731	5.3582	7.34328	6.91044	5.88059	7.53731	5.10447	5.98507	5.82089	2.65671	6.64179	2.91044	7.76119	4.0	9.31343	6.16417	10.55223	19.0589500579613	2.947536810557725	-0.25077345731390394	0.26851464686432314	-0.3744177924206752	0.02995845675818494	-0.23454259747149708	-0.10805141103526184	-0.1586900259411727	-0.13530342816239488	-0.12735941212183843	-0.11609403428879657	-0.1702846410609761	-0.09011772907958886	-0.17435929023408692	-0.053078399365729875	-0.20533225172651237	0.05956022973629243	-0.03509724245618957	0.07810188670568716	0.027154558958793828	0.0035030794038470826	0.12377123821823494	0.06726087536681753	0.1887743228385585	0.0019585465061510363	0.10427793641444072	-0.07168766677148002	0.06977703783278594	-0.11115623194728862	0.15273665561475913	-0.07669719919260083	0.329192776568875	-0.04035102637201131	0.3181479069796634	0.01894568249270953	0.26407870089154706	0.10265316700882499	0.1529455764291937	0.1720805553723149	7.33	1.67	211.5	30.15	3.79	0.871403	-0.84791	0.1474443	0.8694105	-0.610803
FG_SA42_L	FG	42	L	SA	FG_SA42	4.85074	12.08955	4.22388	7.31343	7.38805	5.40298	9.10447	5.38805	9.43283	6.01492	8.55223	6.26865	8.25373	6.77611	7.22388	8.64179	10.14925	9.80597	11.55223	8.85074	12.88059	10.43283	14.37313	9.41791	13.31343	7.89552	12.80597	6.91044	13.95522	7.92537	17.07462	9.50746	16.65671	10.50746	15.2985	11.70149	12.65671	12.34328	18.47315918435148	2.916318823675273	-0.270491370610641	0.27424688058774654	-0.3740112991193361	0.034697081866457105	-0.237509320014096	-0.11178851388856	-0.14832966282645277	-0.13804747165687176	-0.12191771249153296	-0.11026808524136905	-0.1640198549529748	-0.08398110020394639	-0.17203737156469087	-0.053103671183342166	-0.19800404394226395	0.05938788989585734	-0.028308005018123153	0.07661203557988075	0.030606227161179552	0.006013098943019334	0.12329617077717026	0.06871709944873974	0.18600889717865007	-0.006308962930297361	0.1081686904366233	-0.06990520407187065	0.06710754722537246	-0.11368171353514184	0.14206818904776872	-0.07787372882298643	0.32808341991706874	-0.04176287371356136	0.3211548416372337	0.01654802950803877	0.2681129729033106	0.09892345060268806	0.14002168425573489	0.17157575881551848	6.17	2.0	240.33	23.98	3.79	-0.043725	-0.550147	0.4312466	0.0205601	-0.610803
FG_SA42_R	FG	42	R	SA	FG_SA42	14.58208	11.68656	15.94029	6.46268	11.67164	4.68656	9.97014	4.61194	9.61194	5.10447	10.44776	5.37313	10.65671	6.0	11.70149	8.02985	8.53731	9.04477	7.26865	7.97014	5.95522	9.44776	4.49253	8.59701	5.62686	6.92537	6.26865	5.97014	4.97014	7.0	2.26865	7.95522	2.37313	9.3582	3.65671	10.58208	6.04477	11.44776	19.015183944515993	2.9452378149866543	-0.28861317677342774	0.28553582446128234	-0.4221426876209862	0.03416863765298485	-0.2253034853963561	-0.10937604496420242	-0.138997729926507	-0.1341361000099308	-0.11455566225721846	-0.11324588451927801	-0.15411298953155514	-0.08919127638366216	-0.157157485571628	-0.054448393577275295	-0.18583037264995847	0.06253143840244986	-0.011012927653323526	0.07572860728955351	0.040920735450265686	0.0049715868833946995	0.12651442430336723	0.06465335391623567	0.19117861129967956	0.0029616973603132785	0.11229570422126178	-0.06886478867949854	0.06764890496011963	-0.10995258589406226	0.1469914470259357	-0.07311751926814286	0.29763479668865533	-0.05721160128190187	0.30939250226950904	0.01599485998241132	0.25853764637380566	0.09461884917523318	0.14661174478836023	0.1683793394540965	6.17	2.0	240.33	23.98	3.79	-0.043725	-0.550147	0.4312466	0.0205601	-0.610803
FG_SA43_L	FG	43	L	SA	FG_SA43	3.58208	11.41791	3.31343	6.04477	6.88059	4.34328	8.59701	4.22388	8.94029	4.89552	7.89552	5.2388	7.56716	5.85074	6.34328	7.74626	9.16417	9.07462	11.26865	8.14925	12.46268	9.86567	14.56716	9.14925	13.07462	6.97014	12.50746	6.07462	14.08955	7.1791	17.83582	9.10447	17.1791	10.25373	15.38805	11.49253	12.71641	12.19402	20.887093763782506	3.039131444960749	-0.2731180305238114	0.2663924973350872	-0.36369518732280165	0.025077706757942672	-0.22569919152074813	-0.10458443519214732	-0.14911155629828343	-0.13505235423916745	-0.12365324677762377	-0.10940772782358896	-0.1663186904744629	-0.07852027896096309	-0.1723843138876833	-0.045801454889564844	-0.2006075949832616	0.05856095790262356	-0.05247132889459313	0.0780522422996382	0.03004697353632236	0.005138465911948928	0.10957826502105972	0.06606285804315631	0.19516084799376207	0.002676709410357095	0.0952789976132638	-0.07500235874690553	0.0563374232655907	-0.10760663321529533	0.14464006295284365	-0.0802633447787576	0.34366971569268656	-0.047015911531189995	0.33046235287592934	0.015008980807400693	0.26679494095600287	0.09765974191608143	0.15508956077580888	0.1686243389933449	5.83	2.67	221.25	21.0	3.62	-0.311952	0.0544043	0.2434233	-0.389419	-1.285697
FG_SA43_R	FG	43	R	SA	FG_SA43	16.1791	12.31343	17.14925	6.67164	14.2388	4.46268	12.62686	3.86567	12.1194	4.41791	12.94029	4.97014	13.07462	5.65671	13.79104	7.97014	10.52238	8.46268	8.98507	7.04477	7.32835	8.2985	5.59701	6.98507	7.67164	5.44776	8.41791	4.71641	6.53731	5.40298	2.58208	6.32835	2.91044	7.53731	4.2388	9.31343	6.53731	10.58208	20.9234884758599	3.04087237844314	-0.29522956039447396	0.27918412658948155	-0.35816668812131075	0.012849718078111291	-0.22579987627428688	-0.10114663893555859	-0.15064623859062687	-0.13438329466809681	-0.12480401610290444	-0.1095297077361027	-0.16234371603717657	-0.08076206979671101	-0.16673043226514583	-0.047604068877490094	-0.19409493682445816	0.06489669917857395	-0.03666733805289675	0.07876061524163579	0.03249928962270195	0.006569536440513175	0.1152527978243995	0.06151012250871747	0.19398956666004885	-0.006268285587124327	0.09046672900524173	-0.07350649163701023	0.05269953194841649	-0.10620438282538597	0.14445587920269964	-0.0789884031643337	0.3359123056570136	-0.04649844377533924	0.3238123029662596	0.012159035115720113	0.2656673188684938	0.10082336170532555	0.15972708090800466	0.16813857214507463	5.83	2.67	221.25	21.0	3.62	-0.311952	0.0544043	0.2434233	-0.389419	-1.285697
FG_SA47_L	FG	47	L	SA	FG_SA47	3.3582	10.34328	3.55223	5.37313	6.76119	3.40298	8.43283	3.25373	8.71641	3.97014	7.94029	4.1791	7.58208	4.71641	6.43283	6.74626	9.47761	7.85074	11.0597	6.80597	12.46268	8.44776	14.20895	7.59701	12.70149	5.70149	12.22388	4.82089	13.67164	5.65671	17.1194	7.49253	16.50746	8.65671	15.1791	9.92537	12.73134	10.79104	19.84249566810931	2.9878258836691143	-0.2990766808390825	0.2768555679802433	-0.35596681965443705	0.03263240659685793	-0.22623639573220294	-0.10595735138018711	-0.14696306779290438	-0.13551385099780938	-0.12361706014257545	-0.10447303887258656	-0.15856127631428066	-0.08395782182518516	-0.1688054792342688	-0.053053588128907245	-0.1975973059548187	0.060962166219191684	-0.03483118973937744	0.07403693868927126	0.02814182296554392	0.002135739897198721	0.11825337396158274	0.0632346013794642	0.19180027162383662	-0.0014270004685178958	0.09322498249914865	-0.07346675974305295	0.05825327136362508	-0.10990522021467225	0.13979223848812214	-0.08858087555847004	0.33190105255735514	-0.04533780737015571	0.3176876748184834	0.019423058997859607	0.2700285582585322	0.09882636988789101	0.16257202886771666	0.1735664649115662	8.33	4.17	209.22	26.62	3.62	1.6603063	1.4078762	0.125	0.3837635	-1.285697
FG_SA47_R	FG	47	R	SA	FG_SA47	14.85074	12.38805	16.16417	7.31343	13.16417	4.76119	11.56716	4.3582	11.14925	4.79104	11.82089	5.26865	11.88059	5.86567	12.74626	8.14925	9.49253	8.76119	8.20895	7.41791	6.49253	8.76119	5.01492	7.50746	6.83582	6.0	7.52238	5.22388	5.94029	5.91044	2.28358	7.46268	2.82089	8.49253	3.80597	9.76119	5.95522	11.0	19.755095361253804	2.9834114510475422	-0.27900564752203183	0.28478508643647127	-0.370075447167515	0.03529154419710771	-0.23127552022584544	-0.10809780618273067	-0.15271986822192177	-0.1362419403885873	-0.12951924050125876	-0.11645233128629942	-0.16105878849052502	-0.08908387588210809	-0.16115906690301784	-0.058672157691648415	-0.1936264274335728	0.060721872946580664	-0.026529781327788566	0.07564517670854894	0.031623640458096694	0.0016146408506176393	0.12476036459699345	0.060952534234962816	0.1931489179978969	-0.00951239009029315	0.09393662069682393	-0.07662307112371303	0.05550642122818282	-0.11240002669871564	0.13866426925251515	-0.08552028021415067	0.3306816678891543	-0.025209962825681734	0.3086581846383256	0.029375762580622883	0.2651690894841783	0.09821356573146407	0.16282061155131156	0.17121365869755173	8.33	4.17	209.22	26.62	3.62	1.6603063	1.4078762	0.125	0.3837635	-1.285697
FG_SA48_L	FG	48	L	SA	FG_SA48	3.38805	10.70149	3.04477	5.0	6.53731	3.46268	8.14925	3.2985	8.62686	3.98507	7.70149	4.31343	7.3582	4.95522	6.10447	6.89552	9.26865	8.07462	11.0597	6.97014	12.43283	8.55223	14.10447	7.71641	12.76119	5.58208	12.20895	4.76119	13.68656	5.73134	17.50746	7.40298	17.0	8.49253	15.3582	10.0	12.67164	10.98507	20.657901610306276	3.0280978907841694	-0.2841671345003214	0.27375570716107134	-0.36863808471308807	0.0103489023991917	-0.22319345477450087	-0.1036879945949574	-0.14952457432246083	-0.1307215481778819	-0.11888546627206181	-0.1042352680844777	-0.15836529007690273	-0.07773406967204523	-0.16677639736018987	-0.04350079160915618	-0.20233369066559467	0.06258681439800415	-0.03971125466931223	0.07996867089484822	0.03107428297674842	0.00666466740773327	0.11448523480287345	0.06443854746959712	0.18290766910564282	0.005162521708181461	0.09427303452629918	-0.07886630081421547	0.0585115081752062	-0.11076654617808804	0.13948577018244182	-0.08296079391488997	0.33881399099922155	-0.05034277609073097	0.3280712388487354	0.006873817779046429	0.2691122910702314	0.09729216815125775	0.15486032666703178	0.17572427176751274	6.67	3.83	209.6	30.86	3.79	0.3507268	1.1010892	0.1287408	0.9670902	-0.610803
FG_SA48_R	FG	48	R	SA	FG_SA48	15.98507	11.53731	16.13432	6.1194	12.89552	3.83582	11.1791	3.53731	10.82089	4.10447	11.59701	4.52238	11.86567	5.2388	12.89552	7.32835	9.49253	8.2985	8.01492	7.04477	6.50746	8.53731	5.02985	7.41791	6.62686	5.50746	7.20895	4.73134	5.62686	5.62686	1.91044	6.86567	2.26865	8.14925	3.65671	9.70149	6.1194	10.97014	20.631410859062754	3.0268147134535694	-0.30828575998991525	0.285881901007506	-0.3595678484092939	0.02808511054866651	-0.2233166271409265	-0.10745848112033424	-0.1436962139962517	-0.13570492929511502	-0.1219485189212422	-0.111507629914359	-0.1556516501839823	-0.08521182756459802	-0.16266208265220827	-0.04877441470138298	-0.1948799513626855	0.05951410652248491	-0.024290301429998995	0.078180432417607	0.036139448563989714	0.0062086103465142095	0.12036818583349411	0.06528971017384363	0.18190814751358522	-2.632316165452758E-4	0.0899956346323223	-0.07858443877883167	0.055840403766469246	-0.11095224253304471	0.13877301796205238	-0.0810228346507228	0.3265383567376538	-0.05205965897131303	0.31986489899724674	0.01222077869228845	0.2661425148049681	0.09773223895813805	0.15872834527472313	0.17842680047919734	6.67	3.83	209.6	30.86	3.79	0.3507268	1.1010892	0.1287408	0.9670902	-0.610803
FG_SA50_L	FG	50	L	SA	FG_SA50	3.89552	11.04477	2.79104	5.80597	6.0597	3.41791	7.55223	3.1791	7.92537	3.83582	7.19402	4.02985	6.85074	4.74626	5.76119	6.92537	9.13432	8.0	10.80597	6.62686	12.38805	8.26865	14.31343	7.04477	12.43283	5.22388	11.68656	4.38805	13.52238	5.31343	17.40298	6.73134	16.77611	7.94029	15.02985	9.67164	12.62686	10.49253	20.714881365209028	3.030852348513643	-0.26286056719509937	0.2709692523967959	-0.35896823086049057	0.03077025324513609	-0.2232321012917372	-0.1100700364021251	-0.1541670829921918	-0.1338565695211064	-0.13093962699766093	-0.10570906104177913	-0.16414138329947653	-0.09037576309097874	-0.17451668161055936	-0.05342237915625946	-0.20824848692348202	0.059364624954772634	-0.03874982167032624	0.08244639184336196	0.029379830562947618	0.0031939012084681064	0.11834300330796613	0.06817437974503854	0.19979638950935436	-0.0060866181173265185	0.09515059483464225	-0.07711703812003165	0.052681109193698034	-0.1106981665967741	0.14774508315425436	-0.08191825982486615	0.3442414385071234	-0.0467121392077798	0.3244822001583	0.016046942172679393	0.2557864571380381	0.1129587482516867	0.14821787647470147	0.17204153726108667	7.33	3.0	421.73	26.96	3.45	0.871403	0.3521681	2.2169468	0.4305397	-1.960591
FG_SL02_L	FG	02	L	SL	FG_SL02	2.56484	12.7937	2.67171	6.59532	6.18311	4.64115	7.86248	4.59535	8.27468	5.3587	7.32813	5.57243	6.97699	6.16784	5.75564	8.32048	9.20597	9.51131	10.91587	8.36629	12.53416	9.95405	14.44253	8.82429	12.77843	6.96173	12.04562	6.09151	13.80132	7.06859	18.015	8.70216	17.52646	9.89298	15.98449	11.37388	13.02271	12.28989	22.189994359514237	3.0996414827540346	-0.29922814716272383	0.2853351852134557	-0.35520790504227256	0.011454187430543897	-0.21974190906709917	-0.10895084325431975	-0.14626102406434374	-0.1274123409531902	-0.12064552526422945	-0.09784980100750496	-0.16021704126989644	-0.07917220046742132	-0.16984520448234258	-0.049516377774168625	-0.20254391544466632	0.05720822860013637	-0.03899015835430483	0.07586290515257776	0.02507048935053974	0.008715699106669535	0.11185284936597947	0.06278496827512824	0.18480963839628436	-0.005625915194595189	0.09331805207749184	-0.0713421017264709	0.05254325942417251	-0.10248571792510915	0.13939382302413986	-0.07664801467309526	0.34085989484158147	-0.045968984814394244	0.331010002656143	0.011241886395475298	0.2776174133283451	0.09152960386231192	0.15620540768720328	0.16083963375396898	9.67	3.17	992.9	39.3	3.62	2.7174368	0.5055616	7.8395397	2.1282405	-1.285697
FG_SL02_R	FG	02	R	SL	FG_SL02	17.16005	12.6563	18.07607	6.47318	13.92346	4.22894	12.12196	4.10681	11.77082	4.74802	12.54943	5.08389	12.85477	5.70984	14.06086	7.98461	10.41206	9.16017	8.82429	8.03041	7.09913	9.46551	5.38923	8.44262	7.02279	6.51898	7.77087	5.64877	6.01517	6.70219	1.90836	8.24415	2.51904	9.45024	3.8778	10.8548	6.61059	11.86242	22.592905359582755	3.117635934852014	-0.28988360785665324	0.2846759730292775	-0.3838331160446879	0.024292327824332285	-0.22325464582529636	-0.1095378192970964	-0.14612256675497615	-0.13063946064989518	-0.12525204100020038	-0.10588239273858219	-0.15611433513183937	-0.08447381874870871	-0.1638819394066613	-0.05461583849428864	-0.19629759477852107	0.05471545971181763	-0.027586391107957627	0.07375802070520183	0.03143781805825137	0.010780680821661788	0.11891506729279537	0.05797455202886193	0.1841899738144467	-0.0014339700134597747	0.09639802180679682	-0.07062502652625005	0.05629320558052325	-0.10184992522821658	0.14174855865461675	-0.07151051305929373	0.3335518110505746	-0.04057307730746022	0.31762455815199514	0.017145995880527468	0.27093915348704145	0.09004737252393065	0.161128070009752	0.15775145953764064	9.67	3.17	992.9	39.3	3.62	2.7174368	0.5055616	7.8395397	2.1282405	-1.285697
FG_SL03_L	FG	03	L	SL	FG_SL03	4.29001	12.57996	3.54193	7.19073	6.93119	5.26709	8.61056	5.03809	9.08383	5.69457	8.18308	5.90831	7.90828	6.62585	6.91592	8.74796	10.03038	9.58764	11.72502	8.50369	13.23644	9.84718	14.91581	8.88536	13.55705	7.1602	12.67157	6.32051	14.3662	7.19073	17.63333	8.06095	17.45012	9.63344	15.96923	11.16014	13.69445	12.16776	20.276703686449213	3.00947262539599	-0.29156264445851665	0.2731289351547881	-0.37530733338069794	0.01801804986972548	-0.22766237430866648	-0.10523264667210806	-0.14813669404718277	-0.13113313303213145	-0.11938210688708283	-0.10342504137344433	-0.1612321836956451	-0.08511251256945447	-0.16826196883807282	-0.04785279521317593	-0.1977766845451235	0.06393112168845587	-0.03913422822783311	0.07729986703895089	0.03359818764682799	0.009742454584703637	0.11882184159101408	0.06169185401162792	0.19190843794219614	1.960649633353101E-4	0.1107238794184221	-0.07161756082217693	0.06034929026884381	-0.10460289365027964	0.15029355364397873	-0.07725587436251476	0.31663534948741884	-0.06372781954839016	0.32156121515254094	0.014223466232531665	0.26308907734432113	0.10138858311364532	0.16147538589325655	0.17033988058591099	4.67	1.5	142.9	22.98	4.13	-1.22708	-1.001304	-0.527854	-0.117017	0.7389839
FG_SL03_R	FG	03	R	SL	FG_SL03	15.54175	11.64868	16.68677	6.62585	13.38911	4.29001	11.77082	3.99994	11.31281	4.51901	12.13722	4.90069	12.32043	5.60297	13.37385	7.75561	9.96932	8.68689	8.54949	7.3892	7.09913	8.9159	5.38923	7.86248	6.94646	6.13731	7.63347	5.31289	5.95411	6.22891	2.50378	7.6182	2.99232	8.79376	4.38161	10.28992	6.82432	11.28227	20.130203325184876	3.0022213402059985	-0.27099703642085915	0.2713882592646313	-0.3717617045230819	0.03597843752492828	-0.23134723091260054	-0.10764100957632244	-0.15480781866228246	-0.13625762808799968	-0.12778402168153402	-0.1149589207406755	-0.16468921305105946	-0.08894534615810991	-0.16738864563333816	-0.05297158877059671	-0.19969529007409784	0.061682331624614124	-0.024919478747498208	0.07685195609864953	0.03293213895067221	7.364751831746875E-4	0.11747566852539003	0.06244992050391675	0.19168939952948247	-0.004315364723956751	0.10014962955002357	-0.07478184511676364	0.0592034540558839	-0.10896719369131017	0.1494868453489506	-0.0791559433924284	0.3306035913357718	-0.042007200611883594	0.3172080773826223	0.01983376253247028	0.2626192682426865	0.10538390423665583	0.15202236678486747	0.1756969939010063	4.67	1.5	142.9	22.98	4.13	-1.22708	-1.001304	-0.527854	-0.117017	0.7389839
FG_SL04_L	FG	04	L	SL	FG_SL04	3.03812	12.04562	2.50378	6.48845	6.04571	4.15261	7.86248	3.9236	8.15255	4.51901	7.31287	4.83962	6.90066	5.60297	5.74037	7.90828	9.2823	9.06857	11.28227	7.86248	12.7937	9.46551	14.99214	8.28995	13.16011	6.21364	12.06089	5.14496	14.09139	6.32051	18.50354	8.13728	17.86233	9.41971	16.1219	10.9464	13.41965	11.93875	22.861375624180944	3.1294488325920713	-0.2836339034469293	0.2616950746295075	-0.3553520808956839	0.028070335878806377	-0.22397054667900398	-0.10319551142006358	-0.14808142043530947	-0.12897034652312933	-0.13040464605454608	-0.10598510305026065	-0.16359758887873932	-0.08486128696254996	-0.17456523710778243	-0.04850968933011649	-0.2040768637114564	0.06053698695057111	-0.04199788752989686	0.07918377531627552	0.033148495342014334	0.009898763855016464	0.11205022502264322	0.0653712544084602	0.19598438494794823	-0.00434227756939673	0.09919312499077966	-0.07728427022263545	0.042695001144681485	-0.11345571255526704	0.1400721997447418	-0.08088211030246495	0.345201742687163	-0.041734364534713936	0.32897963253114076	0.018890098042669598	0.26776280643669254	0.09964342422197398	0.16059256189154486	0.16593095916731782	8.17	3.5	428.84	21.16	3.79	1.5340818	0.8033254	2.2869376	-0.367407	-0.610803
FG_SL05_L	FG	05	L	SL	FG_SL05	3.81673	12.5647	1.55722	7.1602	6.41212	4.87015	8.16781	4.61061	8.56476	5.26709	7.66401	5.6335	7.31287	6.22891	6.07624	8.53422	9.99985	9.64871	11.38914	8.39682	12.9311	9.98458	14.99214	9.06857	13.41965	7.03806	12.42729	5.99991	14.28986	7.14493	18.54934	8.74796	18.09133	9.87771	16.51884	11.31281	13.45018	12.33569	22.66908659285731	3.1210021722589865	-0.2661548035178784	0.25230426599052574	-0.40995877174163625	0.03699600243129153	-0.21910765025851783	-0.10369668382347869	-0.1451704527572687	-0.12992602187965535	-0.12234453893007395	-0.10484114992673262	-0.15828724389559662	-0.08127011967684666	-0.168429243070318	-0.05242119788697901	-0.20239871340340312	0.05812731533493758	-0.02274721887246765	0.07301648693216614	0.026876087107237375	0.0068405334924354815	0.10733698145625958	0.06258196349291856	0.18889385653368035	0.005224525382354565	0.10332472419027525	-0.06942405045028338	0.05147809082456302	-0.10598689392828461	0.1420134766139316	-0.07222011672010567	0.34040596491011904	-0.039018618299434905	0.3301850767341232	0.013930999885419154	0.27421487273888695	0.08962432042982038	0.14986950533808327	0.16015843921993156	5.67	2.33	140.82	24.45	4.13	-0.438177	-0.252383	-0.548329	0.0852213	0.7389839
FG_SL06_L	FG	06	L	SL	FG_SL06	3.37399	11.70975	2.0305	5.95411	6.71745	3.67933	8.54949	3.43506	8.93116	4.061	8.04568	4.38161	7.72507	5.05336	6.58005	7.435	9.98458	8.58002	11.72502	7.40447	13.23644	9.0075	15.17535	7.93881	13.54178	5.89304	12.87004	4.91595	14.51887	5.89304	18.53408	7.60294	17.98447	8.77849	16.38144	10.45786	13.52652	11.29754	22.543785603960274	3.115459444995785	-0.28785556897979186	0.2752338239112952	-0.4002216366975064	0.038079154814297536	-0.2183100678063242	-0.10469884163025014	-0.14111542522147164	-0.1325287210351951	-0.1186596999169156	-0.10895599435433302	-0.1540684291671305	-0.08671291341907784	-0.16166199000485815	-0.05454002388439264	-0.18895465858494878	0.05957801652325333	-0.03042305100786011	0.07723826055324157	0.03403287279719727	0.009843816728503485	0.11471671181464144	0.06519992796171238	0.18880272861154368	5.773211493490943E-4	0.09865832751003453	-0.0728264915172849	0.06031425479442025	-0.10890668227079939	0.14106624510528498	-0.08200985793600857	0.33138850693237565	-0.04558887004007306	0.3186068519975083	0.010606159691223388	0.2648364424949238	0.09855296547955437	0.14884758532887649	0.16185894927498415	5.0	3.5	219.77	30.02	3.79	-0.966742	0.8033254	0.2288542	0.8515255	-0.610803
